avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctMarriedHouseholds,BirthRate,TARGET_deathRate
424,161,444.5,51003,92382,15.8,0,35.7,34.5,37.2,2.73,50.6,23,37,40.99102564,4.7,31.3,12.7,59.8,6.5,61.2,48.36990715,42.7,30.5,17.3,51.38418948,6.155041017,165.8
302,101,472.7,39984,70699,26.3,0,35,36.8,30.5,2.37,38.5,9.3,19.8,40.99102564,6.7,35.8,13.1,37.8,4.4,69.8,57.1,50.6,25.7,12.8,43.43727339,3.854536397,164.6
145,64,375.6,50589,48656,16.1,0,29.1,28.3,30,2.94,44.8,9.6,25.2,40.99102564,1.1,31.4,13.7,55.6,8.3,55.9,45.5,39.4,28.8,19.3,54.39477649,4.760740197,163.1
105,43,481,44065,14858,13.5,0,45.6,44.9,47.2,2.35,56.6,8.8,38.5,45.3,7.5,43.2,10.3,54.2,6.1,69.8,54.3,47.2,35.2,17.9,53.82644893,6.720977597,180.8
42,19,439.7,39444,6692,15.4,0,41.4,40.5,42.8,2.38,59,17,42.2,40.99102564,7.6,43.5,13.1,56,6.3,65.2,48.36990715,35.9,39.5,19,55.45851528,6.582633053,172.8
1333,552,434.6,40386,288072,20.6,829.6536977,35.6,34.5,37.2,2.31,47.4,8.2,23.1,58.9,9.8,27.9,19,58.9,6.8,67.6,54.4,46.9,29.5,15.9,44.69897734,5.445266147,173.6
66,33,444.5,37911,10097,19.2,0,41,38.5,44,2.45,54.6,11.6,27,55,6.5,39.3,10.3,52.9,4.5,63.1,46.5,39.1,36.8,17.3,50.80108455,7.829010567,209.2
60,25,473.6,37486,8615,19,0,42.4,39.5,45,2.37,59.4,28.6,33.6,40.99102564,10.9,48.6,9.2,53.94626661,5.8,60.4,41.3,30.9,41.8,21.5,55.2881925,6.972477064,186.1
152,74,483.4,39232,21737,18.3,0,44.1,42.9,45.3,2.29,55.6,18.9,44.5,31.7,4.9,41.3,10.2,53,7.4,62,48.36990715,34.7,41,19.8,50.39924354,5.062186341,222.5
68,35,365.2,33707,9201,22.1,0,53.5,53.2,53.8,2.25,58.3,21.7,41.4,40.99102564,4.7,42.7,6.5,37.9,12.6,50.7,25.9,20.6,53.2,24.8,54.73812424,1.330671989,179.4
27,13,368.2,41652,4484,14.4,0,47.4,46.2,48.5,2.11,61.3,20.8,46.5,28.8,3.8,44.4,12.9,59.2,5.2,67.2,49.1,33.3,36,17.1,53.94366197,7.474518686,154.1
50,20,398.7,44188,10139,15.6,0,38.8,38.3,39.4,2.53,51.3,12,13.4,72.1,2.4,36.2,15.9,55.8,6.3,68.3,55,46.7,34,18.1,54.17001877,6.633574007,150
214,109,417.6,32662,40117,22.1,0,40.6,38.6,42.4,2.45,56.1,18.7,37,40.1,4.2,39,8.2,51.6,8.3,58.1,43.6,37.1,41.8,24,52.48109205,7.519053578,204.4
74,30,529.5,33091,10125,22.1,0,43.1,41.6,44.4,2.46,50.8,16.4,46.4,40.99102564,0.5,40.4,7,46.6,11.4,52.1,39.3,35.3,43.6,24.9,50.22244192,3.896713615,216.3
3240,1365,453.1,46185,687623,16.5,578.8055373,36.5,35.3,37.7,2.44,43.3,14.2,31.5,41.2,13.2,29.1,18.2,61.1,7.6,66,54,46.8,29.7,17.2,39.58795563,5.730193853,188.9
576,239,461.5,40047,118596,19.6,539.6472056,35.5,34.4,36.5,2.52,51.4,11.9,32.1,40.99102564,7.8,35.6,15.1,61.2,6,64.1,48.36990715,45.1,31.4,17.3,48.7488741,5.712144998,187.3
1024,438,457.4,58976,224124,10.6,0,38.6,37.7,39.6,2.68,54.3,15.3,31.9,40.99102564,4.1,33.6,12.1,61.5,8.3,73.9,62.2,55.4,26,14.2,55.85803147,5.258811102,203.6
227,87,472,49949,53951,14.6,18.53533762,29.7,28.6,31.1,2.49,49.6,4.5,20.8,40.99102564,8.2,30.7,15.9,54.9,8,75.4,48.36990715,40.8,25.4,12.9,53.12202694,6.303106282,183.4
25,14,431.6,37581,3910,19.4,0,523.2,42.4,45.4,2.34,58.7,26.9,27.6,40.99102564,13.1,41.9,11,53.8,7.4,56,39.7,28.4,37.4,18.6,54.64772054,5.076142132,217.7
185,80,430.9,36895,35473,18.4,0,39.8,38.7,41.5,2.6,54.4,24.6,34.5,40.99102564,4.6,38.9,9.2,52.6,8.8,56.1,42.7,32.5,39.7,23.6,53.80583241,4.306281055,183.2
187,76,449.5,48128,32701,13.4,336.3811504,41,39.6,42.6,2.44,56,18.5,39,40.99102564,9.2,42.4,13,57.4,6.9,72.7,48.36990715,46.5,32.2,14.5,53.844404,6.850471234,174.5
194,88,412,39908,38180,18.6,0,39.6,39,40.4,2.6,57.1,17.7,46.3,40.99102564,1.5,38.7,11.8,53.5,7,62.1,48.2,42.6,35.5,19.9,56.5904854,4.54931457,178.5
58,28,463.2,41891,10207,14.3,0,39.3,37.8,41.1,2.45,52.1,9.5,23.6,40.99102564,5.2,47.7,8.6,60.8,5.6,70.4,57.9,50.7,30.1,15.3,53.51014041,5.366726297,212
240,98,468.8,53804,54696,15.7,0,36.5,35.8,37.3,2.87,53.7,20.7,42.9,40.99102564,7.8,43.4,9.8,57.9,9.5,71.9,59.3,53.2,28,15.1,56.57368364,5.393137406,191.5
86,37,497.9,37597,12308,20,0,42.8,41.8,43.9,2.53,53.3,20.2,39.6,40.99102564,10.1,49.5,10,52.4,4.5,66.8,49.9,42.3,35,15.5,52.85832643,5.692675159,197.9
93,44,470.4,47937,15028,16.6,0,42,42.1,41.9,2.39,52.9,20.9,52.1,40.99102564,3.1,42.6,13,54.2,5.1,69.1,48.36990715,43.7,33.6,15.6,53.20602663,7.023060797,203.2
81,49,334,34863,22643,22.2,0,37,36.1,37.8,2.71,52.9,32.4,29.3,40.99102564,3.7,34.2,8.4,54.6,8.7,50.7,38.9,34.7,37,22.8,52.00769416,7.439480417,201.2
94,34,433.8,35345,15335,17,0,42.9,41.8,44.5,2.43,53,20.5,45.4,40.99102564,5,43.8,10.3,53.7,8.7,65.5,48.36990715,39.2,38.6,17.7,50.84094185,5.775470474,141.8
78,38,488.3,35363,12408,20.4,0,42.3,40.1,43.1,2.63,56.3,16.4,43.4,40.99102564,4.2,36.4,7.9,49.8,10.2,58.8,48.36990715,38.4,41.8,22.3,56.94623656,5.739599384,225.4
35,24,287.4,40165,8963,16.1,0,44.2,43.7,44.7,2.44,54.8,29.5,28.4,42,0,42.8,10.3,49.3,10,60.6,45.7,36.5,39.6,22.9,53.58111774,7.791479821,187.4
181,70,517.2,42088,28880,18,0,39.7,39.2,40.3,0.0243,47.7,13.8,32.2,45.2,8.9,38.5,12.8,56.6,7.2,63.2,50,43.9,34.2,18.1,46.553108,4.673182651,188.8
22,11,405.5,38023,3694,15,0,44.1,43.6,44.7,2.43,54.2,24.7,27.9,40.99102564,15.8,50.1,9.1,57,4.6,59.9,43.3,37.9,35,16.5,51.36393879,4.787961696,180.7
129,65,421.8,37360,25113,17.4,0,40.8,40.2,41.3,2.61,54.5,23.6,35.4,40.99102564,4.6,42.5,11,54.8,8.1,59.8,46.3,40.6,38.5,22.6,52.40160813,6.976323875,202.1
81,47,476.9,30661,14036,32.2,0,39.3,37.4,42,2.41,41.6,22.2,41.3,40.99102564,4.9,40.7,8,43.9,12.2,43.5,48.36990715,26,47.6,28.3,42.10221794,5.214497041,270.5
70,31,409.2,47158,15963,13.9,187.9345988,38,37.8,38.1,2.62,55.3,29.2,33.7,40.99102564,5.6,43.4,13,54.8,6.7,66.4,52.9,48.7,29,14.7,58.55774444,6.768874747,179.9
51,18,422.7,41376,8583,15.8,0,44.8,43.9,46,2.43,57,15.7,37.1,40.99102564,8.6,48.7,9.7,55.4,5.9,63.1,48.36990715,40.7,37.3,18.8,55.02419584,4.179104478,140.3
84,32,510,42105,11703,16.1,170.8963514,43.7,41.9,45.2,2.37,55.1,19.9,39.3,40.99102564,4.8,42.3,7.8,54.3,9.4,63.4,46.1,39.5,39.2,20.3,50.9848174,4.500642949,176.9
135,67,425.7,36867,20171,20.7,0,46.5,45.9,47.4,2.55,50.9,32.4,42.9,22.5,2.1,41.3,9,42.2,11.7,50.2,33.6,26.4,42.3,21.3,50.79365079,6.885245902,203.7
105,57,438.4,34631,18208,23.3,0,40.5,38.7,42.1,2.49,47.4,16.3,57.3,40.99102564,1.4,41.3,6.8,50.1,8.8,48.3,37.9,32.9,43.3,26.2,44.48737409,5.174548155,229.7
205,134,296,45448,58615,14.3,0,39.7,38.4,40.9,2.62,57.6,13.6,32.3,40.99102564,5.1,33.1,11.8,56.8,6.1,66,50.1,42.9,32.4,15.7,57.9788197,4.480398258,185.9
98,43,425,42956,22810,20.2,0,28.3,28.4,28.2,2.28,42.4,3.5,19.6,70.8,6.1,41.2,14,53.94626661,7.2,74,48.36990715,48.3,26.8,13.3,45.20152443,3.648198607,168.8
55,27,341.6,29415,10953,23.9,0,45.8,45.6,46,2.48,53.9,14.8,45.7,40.99102564,1.3,39.6,6.7,46.2,7.1,48.8,34.6,27.5,47.7,26.7,50.79001603,10.04694836,167.7
71,27,433.1,51958,13628,10.2,0,39.8,38.7,40.8,2.62,58.1,11.2,29.6,40.99102564,4.8,46.6,12.6,62,2.9,78.6,63.4,57.2,27.4,12.2,60.89830838,3.887915937,161.3
60,31,389.4,31025,9409,22.3,0,50.7,50.7,50.8,2.22,59.1,29.4,36.3,34.3,0,44.2,7.5,39.3,12.6,51.6,28.9,25.2,52.1,27,52.49232223,5.784615385,190.2
81,52,380.6,32120,17482,28.7,0,37.6,36.3,38.8,2.53,41.5,23.3,49.8,25.1,1.8,37.8,7.8,47.1,11.2,45.7,48.36990715,27.7,47.5,28,38.70967742,6.710775047,239.8
100,42,437.7,50548,19183,11.6,0,39.7,38.9,40.8,2.54,59.5,17,40.6,37.4,5,44.4,10.9,62.1,4.2,76.1,61.5,54.5,29.4,13.3,58.87762001,5.280764636,174.4
227,109,467.3,40038,42255,17.6,0,37.5,36.2,39,2.56,53.9,20,31.1,40.99102564,5.1,32.2,11.5,57.1,6.4,61.6,47.7,39.7,35.7,20.1,52.40220693,6.924516532,217.1
206,82,423.3,40710,44794,21.6,1942.224405,34.4,31.1,38.4,2.52,47.8,9.6,20.2,40.99102564,7.4,33.2,15.3,53.4,7,71.3,57.1,45,29,14.5,48.57245681,7.510402923,163.8
113,44,500.7,44408,18348,18.9,0,39.5,37.9,42.6,2.47,48.4,30,48.1,40.99102564,5.2,43.8,9.3,53.94626661,6.5,64.2,48.36990715,42.8,37,19.4,50.96695599,5.282802182,192.5
397,138,425.1,70874,96096,6.9,301.7815518,38.3,37.4,39.2,2.46,54.7,10.4,28.3,40.99102564,12,22.4,25,67.3,5.6,81.8,48.36990715,59.1,21.2,9.3,52.04494621,5.366242744,152.6
155,71,413.5,38344,31229,18.1,1216.817702,37.5,36.1,38.6,2.52,55,17,26.4,40.99102564,7.4,38.8,10.4,52.6,9.5,62.3,44.5,35.9,39.4,21.8,56.62865895,3.172641121,183.4
182,65,521.6,47227,53221,15.9,0,26.8,25,29.7,2.84,45,4.8,45.2,46.4,3.6,31.3,15.8,36.1,12.7,72.3,54.5,16.3,27.6,12.9,51.86264982,5.283078379,196
34,16,451.6,34684,4858,18.6,0,46.4,44.3,48.6,2.2,55.7,3.6,41.3,40.99102564,4.4,41.7,12,53.2,2.8,63.6,45.1,37.3,38.7,17,49.63570128,14.97890295,205
48,28,369.8,51738,10196,11.6,0,45.1,44.5,46,2.53,60.1,18,32.2,41.4,8.4,48.5,8.2,58,6.2,67.7,50.4,42.5,34.9,16.8,61.27828898,6.335282651,205.2
134,57,469.5,41346,25104,18.3,0,38.4,36.5,40.7,2.72,47.1,23.6,28.1,40.99102564,2.4,38.9,9,47.5,8.9,61.5,45.9,40.2,39.1,21.4,51.46745562,2.837290098,191.8
132,57,472.9,51986,22810,15.3,0,41.5,40.1,43.1,2.63,55,22,34.4,35.1,8.4,47.3,9.2,55.5,8.2,72.9,55.7,51.7,32.7,14.5,56.25722878,4.663623735,204.2
38,18,394.3,31820,6432,21.5,0,46.6,45.3,47.6,2.4,55.6,31.7,36.6,40.99102564,0,44,5.7,45.7,11.1,52.3,38.1,32.9,48.6,25.9,53.32581736,6.022187005,181.8
87,46,455,30019,13802,25.1,0,41.6,40.2,43,2.57,55.1,19.5,25.2,40.99102564,0.5,39.1,6.3,49.2,10.1,46.7,32.5,28.2,48.4,28.6,53.19933616,7.130554599,236
1691,583,465.2,74220,385590,6.8,59.64884981,37.4,36.3,38.7,2.65,57.1,9.2,28.8,40.99102564,10.1,26.1,23.3,68.1,5.1,84,48.36990715,65.7,19.2,8.2,59.06748802,5.121121033,162.9
57,30,372.7,33986,9440,21.7,0,49.7,49.2,50.6,2.31,53.6,26.7,44.6,40.99102564,6.6,45.7,6.1,42.8,9.3,58,48.36990715,29.3,43.3,19.2,50.98381071,3.829787234,178.8
85,44,364.9,46874,17919,13.1,1506.780512,42.5,42.1,42.7,2.48,57.7,15.7,35.3,40.99102564,5,42,9,57.7,5.4,76,59.2,53.6,32.6,13.7,56.91467003,4.229447528,187.7
383,165,513.8,40376,66520,20.3,435.95911,38.9,37.4,40.8,2.33,48.2,24.6,35.8,40.99102564,3.7,34.2,8.4,47.6,8.3,64.3,48.36990715,41.6,38.9,18.9,49.40247032,4.612961296,216.8
5880,2089,488.5,60093,1003362,9.6,366.7669296,40.2,38.1,41.9,2.44,48.6,12.5,27.8,40.99102564,13.7,22,24.4,61.3,7.4,76,62.7,55.7,26.6,13.6,46.72866496,5.188221792,166
126,62,445.9,41112,23258,16.3,0,38.2,35.8,41.1,2.48,47.8,16,22.4,57.9,3.6,39.4,11.5,57.2,5.5,70.9,53.3,47.1,34.7,16.6,47.3428313,6.003068661,205.8
22,13,368.6,34644,4436,18.2,0,41.3,39,41.9,2.52,57.8,28.6,28.3,40.99102564,5,45.9,7.9,54.9,7.4,57.9,39.8,34.9,38.1,18.7,55.69105691,7.524536532,208.7
21,14,329.9,38281,4854,16.3,0,39.1,35.9,40.8,2.58,53.5,56.7,20.8,40.99102564,4.2,40.7,10.5,60.3,4,48.3,33.3,26.3,36.8,19.8,51.43165856,10.28806584,195.4
230,99,492.2,40532,39008,20.9,0,39.7,38.4,41.2,2.52,50.9,19,44.2,40.99102564,4.1,42,8.5,56.2,6.8,60.5,45.2,40.2,39.6,21.7,49.95081,5.810081525,205.4
42,24,381,27382,8258,28.2,0,44.5,43,45.3,2.5,54.6,18.7,44.1,40.99102564,6.2,37.9,9.4,50.6,9.2,54.2,39.8,32.4,41.6,24.1,54.22642661,7.147111376,210.7
43,14,476.5,42498,6128,16.6,163.1853786,42.4,40.7,44,0.0237,57.1,16.9,43.9,40.99102564,8.5,46.4,8.8,53.94626661,5.8,62.2,46.4,38.6,36.8,18.3,53.18127251,6.469648562,147.4
175,85,439.5,38329,29862,19,0,42,40.7,43.3,2.43,53.7,17.2,38.5,40.99102564,4.6,39.9,8.9,51.1,9.1,58,48.36990715,35.2,41.7,21.4,50.1535907,7.254779066,206.6
205,92,379.3,40642,30943,16.2,0,51.3,51.1,51.5,2.42,62.5,23.7,37.8,40.99102564,5.3,40.1,10.9,45.2,10.8,60.3,39.2,29.2,43,19.7,60.25241508,3.314818133,169.4
37,18,425.4,36642,6353,17.7,0,40.9,39.9,43.6,2.56,52.2,23.9,43.9,40.99102564,5.7,47.3,8.2,54.4,6,63.1,48.36990715,43,35,17.9,47.85031847,10.31227306,196.5
294,121,432.8,35731,54592,18.7,787.6611958,41.5,40.1,42.7,2.43,50.7,15.6,33.2,40.99102564,5.5,35.5,12.4,53.9,9,54.8,39.3,29.9,38.8,20.3,48.98591549,5.505782701,173.6
134,58,385.3,33755,25690,21.5,0,41.6,40.4,43.4,2.67,48.4,26.2,38.8,40.99102564,1.4,43.8,8.9,44.7,8.1,52.1,36.7,29.8,45.7,27.3,50.64593825,4.813502813,161.3
110,54,417,40267,20826,17.5,0,40.6,39.1,41.9,2.5,53.3,16.2,38.4,42.4,3,41,10.1,57.9,5.4,59.7,44.3,37.8,37.4,18.6,51.61691542,5.078698846,194.4
172,68,453.4,52959,33513,12.8,0,40.2,40.3,40.1,2.74,56.2,19.5,44.8,32.1,3.6,37,10.6,57.1,8.9,69.4,48.36990715,48.2,31.7,15.4,58.81516191,5.58081852,177.6
121,59,422.2,34581,24788,25.5,0,40.1,39.2,41.2,2.67,50.1,14.4,33.5,40.99102564,1.1,42,4.3,45.9,12.2,52.9,40.7,35.8,42.8,25.9,53.94121576,4.671312865,207
106,49,520.2,30721,13405,26.4,0,46.7,46,47.2,2.43,51.7,24.8,40.2,40.99102564,0,36.6,7.7,43.2,9.5,52.1,33,25.9,49.6,24.3,50.2842472,6.199460916,240.5
181,65,454.2,41561,37483,17.8,0,38.1,37.1,39.6,2.78,57.6,24.6,40.7,40.99102564,2.2,40.5,10.1,52.5,6.3,59.5,48.36990715,38.9,31.8,17.7,61.30384168,7.851851852,166.7
13,7,347.7,38802,2057,15.5,0,47.8,46.6,48.6,2.25,59.5,18.6,29.9,40.99102564,9,42.3,11,57.7,4.3,69.8,52.8,40,32.9,14.3,55,3.291139241,171
118,52,479.9,31600,18268,22.7,218.9621196,41.7,39.9,44,0.0248,54,24.8,36.5,40.99102564,2.8,40.8,7.2,45.9,9.4,48.6,35,30.1,44.9,27.5,50.9454496,5.680317041,203.2
1526,667,485.1,35681,315685,28.8,2369.45056,34.6,34,35.4,2.2,28.6,16.1,24.9,40.99102564,14.5,23.6,18.3,56.7,12.4,55.5,46.4,41,35.3,23.9,24.42907814,4.685604704,214.3
50,15,420.2,41602,9300,15.1,0,42.6,42,43.1,2.15,53.2,8.1,23.5,40.99102564,6.8,30.1,19.8,59,6.5,75.2,56.8,43.9,29.3,11.5,49.11764706,2.454308094,121.4
50,15,422.9,38871,13242,30.6,377.5864673,29.8,28.5,31.7,3.63,44.8,31.5,32.7,40.99102564,0.5,34.9,9.8,51.3,19.9,29.9,23,18.6,35.5,27.3,49.27293065,6.755829904,140.6
36,12,484.6,35740,6577,25.2,0,34.5,33.7,36.1,2.87,46.6,23.7,27.1,40.99102564,2,28.1,15.9,53.3,13.4,43,48.36990715,22.6,35.4,22.4,44.28060769,8.100358423,170.1
27,13,358.7,49758,5689,11.7,0,45.8,45.6,45.9,2.32,64.6,38.4,51.6,40.99102564,2.6,39.1,15.7,60.1,4.5,69.3,51.2,38.8,32.8,14.6,61.06304079,3.515263645,163.7
62,20,411.7,47520,10408,12.7,288.2398155,49.1,49.2,49,2.27,57.4,24.1,36.9,40.99102564,6,28.4,20.4,59.6,3.9,68.9,49.5,39.8,34.2,14.5,51.54017857,5.364583333,129.1
446,169,453.7,42903,82278,14.3,1300.469141,38,36.4,39.7,2.35,52,13.8,36.8,40.99102564,5.8,31.8,17.4,56.6,5.1,66.9,47.4,36.2,34.9,17,47.60833531,5.796213808,165.2
33,11,421.9,41004,5767,19.4,0,41.1,40.4,41.4,2.5,54.6,28.9,24.8,40.99102564,8.9,34.5,17.5,55,4.3,53.1,37.6,25,38.7,22.9,53.01573427,8.205128205,136.8
13,6,444,47376,1760,10.8,0,50.3,46,54.3,1.99,57.2,14.4,44,40.99102564,0,31.2,17.6,53.94626661,2.6,78.8,58.5,42,33.5,11.7,48.15242494,7.560137457,197.5
61,22,494.3,50540,9625,11.7,0,41.1,39.5,42.9,2.24,59.5,7.5,28.1,40.99102564,19.6,35.6,14.2,62,2,77.3,55.2,43.7,30.6,10.3,55.71212884,1.750547046,178.3
57,29,426.1,38178,9139,17.1,765.9481344,46.8,45,48.8,2.13,49.9,28,50.6,40.99102564,3.2,38.7,10.4,48.4,3.9,62.7,42.5,37,40.8,18.4,46.32562971,5.317324185,196.9
20,6,511.4,59102,3190,8,0,39,38.8,39.3,2.47,61.1,7.8,33.1,40.99102564,4.2,37.6,11.5,69.5,3.3,78.8,54.9,45.7,23.8,7.7,56.51105651,21.32616487,162
570,171,516.8,47351,96165,13.6,1029.48058,42.1,41.4,42.9,2.48,56.3,16.7,40.3,40.99102564,1.9,29.9,20.4,58.9,7,65.8,50.4,40.4,31.9,15.5,54.5518245,6.812139453,150.6
337,109,416.6,51569,100739,13.9,774.278085,33.2,32.6,33.9,2.39,49.5,5.2,21.1,40.99102564,9.7,20,31.8,53.94626661,6.3,77.5,67,50.9,19,9.9,49.2531077,4.428705174,137.9
59,24,477,33428,13647,31.8,0,31.3,30.6,31.8,3.07,41.3,20.3,34.2,40.99102564,3.4,37.8,13.7,46.7,14.4,33,48.36990715,21.6,36.4,27.9,40.92846992,7.119948685,198.9
7,3,524.5,37316,827,20.1,0,53.1,53.3,50.9,2.29,58.8,2.3,53.5,40.99102564,2.3,42.8,16,56.3,3.5,60.6,43.1,30.4,38.4,16,57.5,1.481481481,231
19,7,348.1,47902,3240,14.4,0,53.7,54,53.6,2.19,62.8,35.3,27.5,40.99102564,1.3,36,16.1,46.7,7.2,66.5,44,32.9,40.3,15.9,58.4799437,18.55670103,113.2
84,31,485.1,43509,16572,17.6,784.4557084,34.3,32.6,36.2,2.63,49,11.5,33.4,40.99102564,5.6,28.3,16.3,58.9,4,61.6,46.5,41.7,34.2,19,48.07944846,5.809710918,178
65,25,445.4,61575,11645,10.4,0,47.7,47.6,47.8,2.51,59.5,21.9,37.5,40.99102564,2.4,28.6,23.1,56.2,6.6,75.5,56.8,42.4,30.9,11.8,60.16096579,4.111531191,185.5
16,6,507.5,43272,1926,14.6,0,51.4,50.3,52.1,2.18,63.3,0.8,36.1,40.99102564,13.4,37.7,25.1,55.5,3.9,68.9,48.7,31.1,34.4,14,59.91237678,2.089552239,179.5
690,257,520.6,46926,120146,19.6,58.26244736,39.2,38.6,39.8,2.57,46.8,10.3,26.2,40.99102564,5.8,39.9,10.3,53.4,9.7,64.8,48.36990715,45.8,40.9,24.4,48.22958057,4.859510954,194.4
378,143,478.7,43104,60636,18.9,362.8207665,41.6,41,42.2,2.36,46.1,7.8,24.2,40.99102564,5.7,34.5,14.2,54.3,7.1,71.5,54.3,47.9,36.3,18.6,48.46420714,4.59877366,173.8
570,170,511.8,94334,99042,6.3,30.29017992,42.8,41.6,44,2.84,57.4,8,24.7,40.99102564,20.6,27.3,21.8,63.9,6.8,81.9,68.1,62.9,22.5,8.8,63.06541508,4.066933111,157.1
10502,3405,435.2,56866,2339150,15.4,16.672723,37.7,36.2,39.2,2.91,45.3,13.6,23.5,40.99102564,15.1,27.3,19.3,58.7,8.6,54.5,45.5,40.9,37.4,26.5,44.72000041,4.84491139,138.8
980,352,536.3,59925,160266,13,81.11514607,39.8,37.8,41.4,2.43,45.9,7.6,29.1,40.99102564,13.5,29,16.2,61.3,7.6,76.4,60.4,56.3,31.9,15.9,45.44265292,4.18906927,188.4
2648,832,514.4,70299,474558,14.5,44.25170369,39.3,37.6,40.9,2.81,51.2,10.4,26.3,40.99102564,15.6,32,18.4,55.2,6.9,70.3,59.8,55.9,31.6,20.2,54.52999083,4.517034138,161.7
1715,501,502,83162,326037,14.7,30.67136552,36.3,34.2,38.5,3.17,53.1,15.3,27.9,40.99102564,14.9,23,22.2,60.4,7.9,66.6,48.36990715,48.8,36,22.4,60.5823533,6.943122405,142.9
632,235,498.7,43518,111007,18.9,9.008440909,37.8,35.8,39.6,2.42,44.3,11.5,23.1,40.99102564,7,36.1,11,48.9,10,66.9,49.5,44.3,37.8,20.5,46.34128688,5.011933174,183.7
1299,446,508.7,71885,226249,7.2,26.51945423,41.8,40.9,42.9,2.44,54,11.9,26,40.99102564,13.5,25.9,23,62.8,6,82.6,66,60.9,27.1,11.2,52.77076545,4.520913789,174.2
890,343,482.8,56508,154604,13.2,19.40441386,39.9,38.4,41.6,2.65,44.8,14.5,27.1,40.99102564,9.9,30,16.4,53.94626661,7.4,71.5,56.2,51,35.1,19.1,45.67653277,5.183987725,175.7
193,73,468.2,48718,31330,15.9,31.91828918,43.3,42.7,44.2,2.46,48.6,9.1,33.8,40.99102564,7.1,38.5,11.2,53,10.5,71.1,52.5,48,38.4,18.6,49.62527198,3.499365035,172.8
125,47,510.4,48135,18186,15.4,0,45.5,43.4,47.3,2.35,49.1,19.7,42.7,40.99102564,9,38.9,10.1,53.2,6.4,64.5,49.4,44.5,39.7,21.8,47.72313297,4.740817921,184.2
216,73,494.3,49809,34833,14.2,0,42.3,40.4,44.2,2.37,47.4,26.9,31,33.5,8.7,34.6,11.9,53.5,5.5,70.1,52.2,47.1,35.9,16.3,47.30477103,7.177836855,162.7
581,230,467.1,46849,97631,16.6,0,42,41.5,42.7,2.36,50.5,17.2,38.3,40.99102564,7,37.6,11.1,54.6,8.2,66.4,49.1,45.4,39.9,20.7,46.99936675,6.856742229,178.7
8895,2817,528,85886,1501587,7.7,181.8076475,40.6,39.1,42,2.98,51.4,10.8,28.5,45.4,15.3,29.3,18.7,61,6.4,77.9,61.7,55.7,26.2,12,57.61862432,4.419518742,163.8
451,170,474.3,48908,74877,16.3,0,42.2,41.5,42.9,2.54,45.5,20.3,29.3,42.1,8.4,34,12.3,52.2,11.5,62.2,48.36990715,42.2,41.4,23.7,45.25418955,5.516819572,178.8
324,106,503.6,52195,49453,11.4,0,43.6,41.7,44.8,2.5,55.2,13.9,37.7,40.99102564,9.5,35.9,14.5,59.1,6.9,74.2,57.2,53.3,33.9,16.5,54.53401771,6.184505988,160.5
449,154,479.8,51880,104926,18.7,57.18315765,30.2,28.5,31.8,2.35,37.3,3.1,13,40.99102564,14.6,19.8,22.2,54.9,5.9,79.9,67.1,51,24.9,13.1,41.07124285,4.367123465,159.5
1080,398,477.4,56718,180143,13.7,22.20458192,43.1,42.1,44.3,2.44,46.9,10.6,30.1,40.99102564,10.5,30.2,16.5,56.4,9.3,70,48.36990715,48.5,34.7,17.8,46.72683306,4.324719649,170.8
455,166,511.3,54585,64688,13.3,633.8115261,45.2,44,46.4,2.4,48.4,12.5,33.8,40.99102564,7.1,33.3,15,58.6,6.6,72.6,48.36990715,49.6,36.5,16.8,47.70792892,3.57092349,177.9
418,159,534.1,47547,62230,14.6,0,42.9,41.7,44.4,2.45,49.1,21.2,38,34,6.8,41.6,11.7,55.5,9.5,68.5,50,45.2,39.3,19.7,50.60032182,4.671621417,198.4
564,198,506.7,49191,91446,12.9,0,43.1,42.4,43.7,2.48,52.7,17.9,33.3,41,7.7,37,12.3,58.1,7.5,71,55.6,51.4,34.7,18.1,51.17885733,5.106970324,175.5
5438,1716,486.7,83152,976396,10.4,283.6963691,40.3,38.6,41.9,2.75,50.2,11.9,26.6,40.99102564,17.3,20.3,23.7,60.4,7.6,73.6,60.3,54.8,28,14.8,51.96451241,4.871361927,145.3
281,87,577.4,53783,41013,12.3,0,41.1,39.8,43.2,2.38,50.9,17,33.5,40.99102564,6.1,40.8,9.7,54.1,7.4,74,56.8,52.2,34.2,16.1,51.85279027,4.815216083,181.1
159,60,495.3,48368,25048,14.5,0,41.5,40.6,42.3,2.46,52.8,19.7,32.1,40.99102564,7.4,34.5,12.2,57.2,6.9,59.6,43.3,37.1,35.1,17.2,53.77892031,6.10380117,178.4
827,327,469.1,41296,158276,17.9,164.2700094,470.4,37.7,40.5,2.45,49,17.3,26,40.99102564,6.7,28.5,14.8,57.6,7.9,61.3,47.9,41.3,35.1,20.7,46.79502803,4.493936752,178.7
